법정동코드2,시군구명,동리명,관리건축물대장PK,대지면적(㎡),건축면적(㎡),연면적(㎡),구조코드명,주용도코드명,높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,빌딩연차,기타용도,공동주택,공장,단독주택,문화및집회시설,숙박시설,업무시설,위험물저장및처리시설,제1종근린생활시설,제2종근린생활시설,창고시설,시군구명,면적,휴게음식점,일반음식점,제과점,단란주점,유흥주점,사업체수,숙박 및 음식점업 사업체수,RN_COUNT,RN_COUNT_under4,ROAD_BT_MEAN,RN_length_under4,RN_length_under3,RN_COUNT_under3,RN_length_under2,RN_COUNT_under2,RN_under4_rate,RN_under3_rate,RN_under2_rate,비상소화장치_count,소화용수_count,가판대_count,공영주차장수,주차 면(주차 가능 차량 수),건물수,건물구조조,건물구조즙,장소중분류,장소소분류,소방서거리(㎞),안전센터거리,부동산,동산,재산피해소계,관할인구(명),관할면적(km2)
1150010300,강서구,화곡동,11500-14255,169.2,84.36,329.6,철근콘크리트구조,단독주택,9.9,3,1,0,0,29,단독주택 및 제조업,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,강서구,1.08,57.5,270.75,7.625,16.75,13.25,1598.875,301.5,1073.5,406.9375,4.4284157281013545,56.78011592741934,42.32607886904761,105.375,64.19117647058825,15.9375,0.3784593902454371,0.09791669288409936,0.014771862891915661,15.125,970.9375,4.0,20.75,102.42613636363635,12622.125,철근콘크리트조,슬라브가,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),4.5,2.0,0.0,12.0,12,135993,5.95
1153010200,구로구,구로동,11530-5625,0.0,65.92,256.88,철근콘크리트구조,단독주택,0.0,3,1,0,0,27,"근린생활시설, 주택(2가구)",1658.0,133.0,4717.0,3.0,37.0,149.0,14.0,891.0,519.0,52.0,구로구,1.0580000000000003,74.2,372.6,7.2,10.0,0.0,4545.6,483.6,1092.0,648.0,4.435915750915751,880.5702391975308,882.7723558897244,399.0,558.7012987012987,154.0,0.5934065934065934,0.36538461538461536,0.14102564102564102,27.0,946.0,24.0,17.0,73.6470588235294,7506.0,철근콘크리트조,슬라브가,단독주택,다가구주택,4.0,1.5,0.0,20.0,20,72640,3.25
1135010500,노원구,상계동,11350-12167,0.0,80.33,118.91,벽돌구조,단독주택,0.0,1,1,0,0,39,주택,1594.388888888889,0.05555555555555555,2304.5,5.055555555555555,13.277777777777779,47.611111111111114,12.38888888888889,730.7222222222222,456.8888888888889,16.11111111111111,노원구,1.842222222222222,56.0,202.44444444444446,8.444444444444445,4.666666666666667,2.6666666666666665,1486.7777777777778,236.22222222222223,934.5,139.27777777777777,5.659956681275476,128.86986639577225,149.57959605734766,60.111111111111114,47.38587082649152,27.77777777777778,0.1522736758892989,0.06571542767114288,0.02969952069167067,17.61111111111111,891.1666666666666,26.77777777777778,5.888888888888889,74.60185185185185,5481.111111111111,벽돌조,와가,단독주택,단독주택,3.6,2.1,0.0,31.0,31,131158,9.0
1159010200,동작구,상도동,11590-29794,243.7,144.76,658.56,철근콘크리트구조,공동주택,12.95,4,1,0,0,17,공동주택(다세대9세대),1929.125,3.5,3835.5,1.875,1.75,12.5,4.375,396.875,346.0,1.75,동작구,0.9600000000000001,56.25,187.25,8.25,3.0,1.75,1248.0,239.25,540.125,138.25,5.925412747453393,80.33484986351229,70.5125,87.75,49.56451612903226,27.125,0.25396239729222225,0.1608699812225664,0.049645381588546963,56.625,602.25,2.0,6.0,36.333333333333336,6200.0,철근콘크리트조,슬라브가,공동주택,다세대주택,3.5,2.0,156.0,553.0,709,83044,2.32
1130510300,강북구,수유동,11305-21968,165.0,98.5,389.0,벽돌구조,단독주택,10.2,3,1,0,0,24,단독주택,2194.9,2.7,5688.8,6.4,55.0,31.9,5.4,856.1,538.0,5.7,강북구,3.308,48.0,324.2,6.4,13.8,9.6,1560.6,330.4,1423.1,761.7,4.1639731011403915,637.1337426827702,400.3427381718155,380.4,396.53998888888884,99.0,0.5340264451323338,0.2668916804957417,0.06966047518191662,0.0,817.2,9.0,16.4,68.70000000000002,9543.9,기타 조,슬라브가,단독주택,다가구주택,3.0,1.0,0.0,110.0,110,76971,14.61
1162010100,관악구,봉천동,11620-2269,0.0,727.67,11818.27,철근콘크리트구조,공동주택,59.8,22,0,0,3,13,아파트,3054.0,3.0,7238.0,4.0,35.0,261.0,9.0,1036.0,1088.0,3.0,관악구,0.9066666666666667,47.888888888888886,213.66666666666666,6.777777777777778,3.5555555555555554,4.0,1231.3333333333333,248.44444444444446,1362.0,82.0,5.89122907488987,66.31240243902438,44.267266666666664,45.0,49.413000000000004,8.0,0.060205580029368586,0.03303964757709251,0.005873715124816445,68.0,937.0,7.0,5.0,84.0,12955.0,철근콘크리트조,슬라브가,공동주택,아파트,3.3,1.4,0.0,30.0,30,156204,3.63
1153010700,구로구,개봉동,11530-24307,226.1,134.88,627.47,철근콘크리트구조,공동주택,12.8,4,1,0,0,15,다세대주택,1439.0,6.0,2449.0,0.0,6.0,8.0,4.0,372.0,236.0,8.0,구로구,0.9733333333333335,32.0,232.66666666666666,7.333333333333333,8.0,0.6666666666666666,1288.0,206.66666666666666,483.0,198.0,4.7101449275362315,52.14646464646464,41.180722891566255,83.0,53.92857142857142,14.0,0.4099378881987577,0.17184265010351965,0.028985507246376805,7.0,394.0,1.0,4.0,62.25,4458.0,철근콘크리트조,슬라브가,공동주택,다세대주택,2.8,2.8,0.0,12.0,12,103346,3.79
1156013200,영등포구,신길동,11560-21181,132.0,48.0,144.0,벽돌구조,단독주택,0.0,2,1,0,0,35,주택,741.1428571428571,11.285714285714286,5919.5,1.8571428571428572,10.142857142857142,21.571428571428573,10.0,721.0714285714286,391.2142857142857,10.5,영등포구,0.6200000000000001,35.42857142857143,164.42857142857142,4.142857142857143,3.5714285714285716,1.1428571428571428,1022.5714285714286,159.85714285714286,897.9285714285714,210.21428571428572,6.016242939721596,145.48901697037144,234.23595919604955,86.28571428571429,714.6726428571427,16.142857142857142,0.23323386347330624,0.09583016662287099,0.017914672235810208,27.571428571428573,749.5714285714286,6.714285714285714,10.928571428571429,62.7704081632653,7299.785714285715,벽돌조,슬라브가,단독주택,단독주택,3.5,0.7,0.0,46.0,46,86721,3.19
1154510200,금천구,독산동,11545-17864,190.8,94.19,282.57,벽돌구조,단독주택,6.9,2,1,0,0,34,단독주택,1366.0,285.0,4143.0,2.0,24.0,75.0,8.0,442.0,476.0,49.0,금천구,1.05,48.25,263.75,4.75,10.25,2.75,2117.75,284.5,832.0,94.0,6.5733173076923075,713.0865531914892,1290.8611379310346,29.0,1331.8,5.0,0.11298076923076925,0.03485576923076923,0.006009615384615385,15.0,547.0,3.0,19.0,41.1578947368421,7009.0,벽돌조,슬라브가,단독주택,다중주택,5.5,0.8,0.0,20.0,20,99083,4.2
1138010100,은평구,수색동,11380-2523,165.0,82.08,246.24,벽돌구조,공동주택,0.0,2,1,0,0,31,다세대주택,257.0,6.0,792.0,1.0,0.0,4.0,4.0,144.0,74.0,2.0,은평구,1.29,21.0,143.0,4.0,6.0,0.0,625.0,105.0,150.0,132.0,3.453333333333333,392.46969696969705,0.0,0.0,0.0,0.0,0.88,0.0,0.0,9.0,103.0,1.0,1.0,110.0,1276.0,벽돌조,슬라브가,공동주택,다세대주택,2.5,2.5,603.0,305.0,908,184449,17.85
1138010300,은평구,불광동,11380-11643,183.88,110.02,504.35,철근콘크리트구조,공동주택,12.7,4,1,0,0,22,다세대주택,1607.0,5.0,2866.0,6.0,14.0,21.0,4.0,407.0,271.0,40.0,은평구,2.255,57.5,254.5,11.0,9.5,7.0,1499.0,270.0,301.0,246.0,3.6014252491694347,328.4268292682927,19.0,2.0,0.0,0.0,0.8172757475083057,0.006644518272425249,0.0,15.0,228.0,8.0,3.0,109.66666666666669,5191.0,철근콘크리트조,슬라브가,공동주택,다세대주택,2.5,2.5,0.0,30.0,30,184449,17.85
1153010600,구로구,고척동,11530-16760,0.0,80.19,240.57,벽돌구조,단독주택,0.0,2,1,0,0,28,다가구용단독주택(4가구),576.0,21.0,1925.0,4.0,4.0,16.0,4.0,289.0,179.0,29.0,구로구,1.0899999999999999,94.0,400.5,8.5,2.5,0.0,1998.5,243.5,259.0,125.0,4.06949806949807,54.61600000000001,52.64285714285714,70.0,43.68965517241379,29.0,0.4826254826254826,0.2702702702702703,0.11196911196911197,9.0,212.0,1.0,2.0,143.5,2935.0,벽돌조,슬라브가,단독주택,다가구주택,2.1,2.1,0.0,2.0,2,103346,3.79
1135010400,노원구,하계동,11350-3133,0.0,773.2,12223.76,철근콘크리트구조,공동주택,0.0,15,1,0,0,30,아파트,315.0,1.0,131.0,1.0,0.0,3.0,2.0,60.0,69.0,1.0,노원구,1.03,40.5,88.5,3.0,0.0,0.0,749.0,111.5,101.0,21.0,7.316831683168317,64.57142857142857,186.3333333333333,3.0,9.0,1.0,0.2079207920792079,0.0297029702970297,0.0099009900990099,1.0,299.0,1.0,2.0,76.0,664.0,철근콘크리트조,슬라브가,공동주택,아파트,1.1,1.1,63.0,49.0,112,158173,6.04
1147010100,양천구,신정동,11470-1003,433.8,255.1,586.3,철근콘크리트구조,공동주택,14.8,4,1,0,0,22,다세대주택,1748.0,17.0,2712.0,4.0,2.0,65.0,18.0,520.0,487.0,9.0,양천구,1.1866666666666668,54.5,169.33333333333334,9.833333333333334,6.833333333333333,0.16666666666666666,1479.6666666666667,201.33333333333334,345.0,99.0,6.598443478260869,212.14856565656564,468.7727272727272,22.0,1140.0,1.0,0.2869565217391305,0.06376811594202897,0.0028985507246376808,21.0,935.0,3.0,19.0,129.47368421052627,5588.0,철근콘크리트조,슬라브가,공동주택,다세대주택,3.0,3.0,0.0,19.0,19,90101,3.9
1150010300,강서구,화곡동,11500-4366,0.0,9982.45,14400.17,철근콘크리트구조,공동주택,0.0,13,1,0,0,31,아파트,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,강서구,1.08,57.5,270.75,7.625,16.75,13.25,1598.875,301.5,1073.5,406.9375,4.4284157281013545,56.78011592741934,42.32607886904761,105.375,64.19117647058825,15.9375,0.3784593902454371,0.09791669288409936,0.014771862891915661,15.125,970.9375,4.0,20.75,102.42613636363635,12622.125,철근콘크리트조,슬라브가,공동주택,아파트,4.2,1.8,0.0,20.0,20,132673,2.94
1129010900,성북구,동소문동6가,11290-100224065,973.5,447.22,5829.55,철근콘크리트구조,공동주택,74.85,20,3,1,1,3,도시형주택(원룸형)및오피스텔,66.0,0.625,222.75,0.375,1.875,4.0,0.0,42.875,46.625,1.0,성북구,0.73,122.0,512.0,18.0,12.0,3.0,1995.0,594.0,33.25,13.375,4.3382173734689,77.19927852720035,43.72158119658119,8.0,0.0,0.0,0.4022556390977444,0.2406015037593985,0.0,2.333333333333333,20.5,2.0,1.0,100.0,349.125,철근콘크리트조,슬라브가,공동주택,기타 공동주택,3.0,1.0,0.0,58.0,58,115114,5.55
1154510200,금천구,독산동,11545-11561,0.0,148.74,491.36,벽돌구조,단독주택,0.0,3,1,0,0,35,"주택, (제1종)근린생활시설",1366.0,285.0,4143.0,2.0,24.0,75.0,8.0,442.0,476.0,49.0,금천구,1.05,48.25,263.75,4.75,10.25,2.75,2117.75,284.5,832.0,94.0,6.5733173076923075,713.0865531914892,1290.8611379310346,29.0,1331.8,5.0,0.11298076923076925,0.03485576923076923,0.006009615384615385,15.0,547.0,3.0,19.0,41.1578947368421,7009.0,철근콘크리트조,와가,단독주택,다가구주택,5.1,1.5,0.0,52.0,52,99083,4.2
1132010600,도봉구,방학동,11320-8327,191.0,93.96,281.88,벽돌구조,공동주택,7.6,2,1,0,0,28,공동주택,1023.0,1.0,2014.0,2.0,1.0,10.0,6.0,474.0,211.0,8.0,도봉구,3.4166666666666665,46.0,218.66666666666666,8.0,6.333333333333333,0.0,1448.3333333333333,243.66666666666666,430.0,146.0,4.469767441860465,42.821917808219176,42.6938775510204,49.0,43.27777777777778,18.0,0.3395348837209302,0.11395348837209306,0.041860465116279076,12.0,286.0,2.0,1.0,80.0,3818.0,벽돌조,슬라브가,공동주택,다세대주택,1.3,1.1,0.0,50.0,50,75473,10.26
1121510700,광진구,화양동,11215-23511,204.6,102.3,358.74,벽돌구조,단독주택,9.1,3,1,0,0,26,다가구주택,189.0,2.0,1431.0,1.0,27.0,29.0,1.0,205.0,326.0,0.0,광진구,1.16,156.0,848.0,16.0,15.0,5.0,2437.0,926.0,275.0,127.0,3.838287272727273,29.90688976377953,26.4625,22.0,19.058333333333334,3.0,0.4618181818181818,0.08,0.01090909090909091,8.0,112.0,9.0,1.0,44.0,2279.0,벽돌조,슬라브가,단독주택,다가구주택,1.8,1.5,0.0,35.0,35,105611,4.26
1135010600,노원구,중계동,11350-9373,0.0,344.06,773.76,철근콘크리트구조,노유자시설,0.0,2,1,0,0,27,유치원,744.625,0.875,1043.375,5.875,2.625,12.375,3.375,210.375,175.0,3.0,노원구,1.3,64.5,141.5,9.0,0.0,0.0,1152.0,180.25,351.875,143.375,4.599089547337233,66.61461875499602,73.1715879032258,61.75,37.011155172413794,9.75,0.4678412140251006,0.20146251048931701,0.0272376441224476,11.875,347.875,8.75,4.25,66.27083333333334,2355.75,철근콘크리트조,슬라브가,노유자시설,유치원,1.5,1.5,0.0,141.0,141,158173,6.04
1129013900,성북구,석관동,11290-43595,106.0,62.67,147.39,벽돌구조,단독주택,0.0,2,1,0,0,25,다가구용단독주택(5가구),429.0,2.0,2560.0,7.0,7.0,11.0,2.0,260.0,136.0,4.0,성북구,1.73,52.0,327.0,6.0,2.0,0.0,2137.0,345.0,417.0,255.0,3.58273381294964,70.78039215686275,59.29710144927536,138.0,0.0,0.0,0.6115107913669064,0.33093525179856115,0.0,5.0,210.0,0.0,0.0,0.0,3411.0,벽돌조,슬라브가,단독주택,다가구주택,2.5,2.5,0.0,51.0,51,89783,3.75
1154510300,금천구,시흥동,11545-11420,0.0,90.54,249.66,벽돌구조,단독주택,0.0,2,1,0,0,30,주택,1471.0,43.0,4069.0,4.0,17.0,70.0,11.0,497.0,412.0,27.0,금천구,1.26,37.6,176.6,5.4,5.4,5.0,1788.0,207.8,896.0,74.0,7.4163470982142865,1144.257689189189,1555.0293214285714,28.0,962.5555555555554,9.0,0.08258928571428571,0.03125,0.010044642857142858,12.0,595.0,2.0,7.0,73.42857142857143,6721.0,철근콘크리트조,슬라브가,단독주택,다가구주택,7.5,1.0,0.0,30.0,30,116783,6.3
1130510100,강북구,미아동,11305-13647,171.0,83.02,249.06,벽돌구조,공동주택,7.7,2,1,0,0,30,다세대주택,2185.0,8.0,8268.0,3.0,34.0,22.0,6.0,1010.0,456.0,4.0,강북구,0.8799999999999999,58.6,301.6,7.6,6.6,4.0,1539.8,300.6,1718.0,1167.0,3.2216251455180447,38.9083119108826,33.888440860215056,744.0,30.77037037037037,270.0,0.6792782305005821,0.4330616996507567,0.15715948777648428,0.0,644.0,10.0,13.0,64.38461538461539,12129.0,벽돌조,슬라브가,공동주택,다세대주택,1.7,2.8,0.0,60.0,60,81973,2.83
1120011500,성동구,성수동2가,11200-22575,177.45,103.82,284.53,벽돌구조,단독주택,7.5,2,1,0,0,25,다가구주택(5가구),261.0,379.0,1375.0,0.0,6.0,63.0,6.0,490.0,302.0,48.0,성동구,1.105,99.5,366.5,7.0,7.0,0.0,3904.0,418.5,396.0,110.0,6.610522727272728,9210.78229090909,4812.877424657534,73.0,2492.3539038461536,52.0,0.2777777777777778,0.18434343434343434,0.13131313131313133,6.0,697.0,2.0,12.0,79.83333333333333,3113.0,벽돌조,슬라브가,단독주택,다가구주택,3.0,1.4,22.0,202.0,224,41890,2.9
1154510300,금천구,시흥동,11545-12873,99.22,59.52,165.51,벽돌구조,단독주택,7.3,3,0,0,0,25,다가구용 단독주택(4가구),1471.0,43.0,4069.0,4.0,17.0,70.0,11.0,497.0,412.0,27.0,금천구,1.26,37.6,176.6,5.4,5.4,5.0,1788.0,207.8,896.0,74.0,7.4163470982142865,1144.257689189189,1555.0293214285714,28.0,962.5555555555554,9.0,0.08258928571428571,0.03125,0.010044642857142858,12.0,595.0,2.0,7.0,73.42857142857143,6721.0,벽돌조,슬라브가,단독주택,다가구주택,9.5,1.0,0.0,110.0,110,116783,6.3
1132010800,도봉구,도봉동,11320-15309,117.25,66.4,199.2,벽돌구조,단독주택,7.8,2,1,0,0,27,단독주택,708.0,4.0,1486.0,0.0,11.0,24.0,12.0,342.0,216.0,9.0,도봉구,1.69,37.0,249.5,6.0,4.5,0.0,1589.5,285.0,392.0,190.0,3.913265306122448,78.40526315789474,66.38775510204081,98.0,58.319148936170215,47.0,0.4846938775510204,0.25,0.11989795918367345,10.0,299.0,4.0,1.0,185.0,2851.0,벽돌조,슬라브가,단독주택,단독주택,2.7,0.7,0.0,30.0,30,90726,4.9
1174010900,강동구,천호동,11740-19497,0.0,122.22,366.66,철근콘크리트구조,단독주택,0.0,2,1,0,0,31,"근린생활시설, 다가구주택(3가구)",1249.0,4.0,3795.0,2.0,53.0,61.0,3.0,573.0,373.0,13.0,강동구,1.0233333333333334,85.33333333333333,345.0,10.666666666666666,9.333333333333334,7.0,2388.0,411.6666666666667,491.0,247.0,4.055028513238288,82.0282064777328,69.84926548672566,113.0,74.08940909090909,22.0,0.5030549898167006,0.230142566191446,0.04480651731160897,39.0,543.0,5.0,7.0,156.85714285714286,6099.0,철근콘크리트조,슬라브가,단독주택,다가구주택,4.6,1.4,69.0,0.0,69,89925,3.08
1150010900,강서구,방화동,11500-28272,1023.0,511.38,3789.39,철근콘크리트구조,공동주택,33.6,10,2,1,0,13,"아파트, 근린생활시설",568.25,2.5,1174.7083333333335,0.125,3.0,26.25,9.666666666666668,224.45833333333331,185.375,11.75,강서구,5.175,83.5,281.0,14.25,3.25,2.0,2249.75,296.25,271.125,116.70833333333334,6.713557694775048,290.1196921521036,399.03935185185185,62.41666666666667,761.0041666666667,18.25,0.4239983675548905,0.2288206769480954,0.06679193839399752,3.708333333333333,339.16666666666663,0.5,5.25,130.55357142857144,2241.6666666666665,철근콘크리트조,슬라브가,공동주택,주상복합아파트,5.2,1.6,0.0,11.0,11,115215,9.12
1153010200,구로구,구로동,11530-9826,93.38,46.6,139.8,벽돌구조,단독주택,7.7,2,1,0,0,31,주택,1658.0,133.0,4717.0,3.0,37.0,149.0,14.0,891.0,519.0,52.0,구로구,1.0580000000000003,74.2,372.6,7.2,10.0,0.0,4545.6,483.6,1092.0,648.0,4.435915750915751,880.5702391975308,882.7723558897244,399.0,558.7012987012987,154.0,0.5934065934065934,0.36538461538461536,0.14102564102564102,27.0,946.0,24.0,17.0,73.6470588235294,7506.0,블록조,슬라브가,단독주택,다가구주택,2.8,2.0,0.0,20.0,20,72640,3.25
1135010500,노원구,상계동,11350-13440,76.0,45.58,147.36,벽돌구조,단독주택,0.0,2,1,0,0,25,다가구용단독주택,1594.388888888889,0.05555555555555555,2304.5,5.055555555555555,13.277777777777779,47.611111111111114,12.38888888888889,730.7222222222222,456.8888888888889,16.11111111111111,노원구,1.842222222222222,56.0,202.44444444444446,8.444444444444445,4.666666666666667,2.6666666666666665,1486.7777777777778,236.22222222222223,934.5,139.27777777777777,5.659956681275476,128.86986639577225,149.57959605734766,60.111111111111114,47.38587082649152,27.77777777777778,0.1522736758892989,0.06571542767114288,0.02969952069167067,17.61111111111111,891.1666666666666,26.77777777777778,5.888888888888889,74.60185185185185,5481.111111111111,벽돌조,슬라브가,단독주택,단독주택,3.2,1.0,0.0,31.0,31,131158,9.0
1135010200,노원구,월계동,11350-100201791,167.14,96.34,307.8,철근콘크리트구조,단독주택,9.0,3,1,0,0,3,다중주택,756.0,3.0,745.0,1.0,1.0,6.0,5.0,186.0,152.0,5.0,노원구,1.4233333333333331,49.333333333333336,148.0,7.666666666666667,0.0,0.0,1131.6666666666667,169.33333333333334,220.0,22.0,6.340909090909091,211.0909090909091,331.3,10.0,552.0,1.0,0.10000000000000002,0.04545454545454545,0.004545454545454545,9.0,334.0,1.0,1.0,76.0,1997.0,철근콘크리트조,슬라브가,단독주택,다중주택,2.5,1.2,0.0,15.0,15,84375,4.27
1165010200,서초구,양재동,11650-100251306,1012.7,140.65,719.75,철근콘크리트구조,공동주택,17.6,6,1,1,0,2,도시형생활주택(단지형다세대주택),514.0,0.25,363.75,2.5,2.5,71.0,6.25,189.5,390.0,9.75,서초구,6.67,189.0,608.5,22.5,8.0,1.0,4435.0,603.0,183.25,8.75,8.060413449379155,6754.190133333334,6149.7222222222235,4.75,107.0,0.5,0.04800549277385079,0.026004382213017575,0.002750138820104153,8.5,546.25,5.0,10.5,297.2307692307693,1601.0,철근콘크리트조,슬라브가,공동주택,다세대주택,7.1,2.6,0.0,50.0,50,36564,5.76
1154510300,금천구,시흥동,11545-2070,0.0,472.64,14873.45,철근콘크리트구조,공동주택,68.8,25,2,2,0,16,아파트,1471.0,43.0,4069.0,4.0,17.0,70.0,11.0,497.0,412.0,27.0,금천구,1.26,37.6,176.6,5.4,5.4,5.0,1788.0,207.8,896.0,74.0,7.4163470982142865,1144.257689189189,1555.0293214285714,28.0,962.5555555555554,9.0,0.08258928571428571,0.03125,0.010044642857142858,12.0,595.0,2.0,7.0,73.42857142857143,6721.0,철근콘크리트조,슬라브가,공동주택,아파트,8.5,1.5,1435.0,107.0,1542,116783,6.3
1150010900,강서구,방화동,11500-4150,0.0,1130.6,14681.21,철근콘크리트구조,공동주택,0.0,13,0,0,0,24,아파트,568.25,2.5,1174.7083333333335,0.125,3.0,26.25,9.666666666666668,224.45833333333331,185.375,11.75,강서구,5.175,83.5,281.0,14.25,3.25,2.0,2249.75,296.25,271.125,116.70833333333334,6.713557694775048,290.1196921521036,399.03935185185185,62.41666666666667,761.0041666666667,18.25,0.4239983675548905,0.2288206769480954,0.06679193839399752,3.708333333333333,339.16666666666663,0.5,5.25,130.55357142857144,2241.6666666666665,철근콘크리트조,슬라브가,공동주택,아파트,7.8,0.7,0.0,9.0,9,115215,9.12
1156013300,영등포구,대림동,11560-33875,0.0,72.15,216.45,벽돌구조,단독주택,0.0,2,1,0,0,26,단독주택,567.625,11.125,3751.375,2.0,4.875,24.75,7.5,674.5,369.875,9.25,영등포구,0.615,30.0,253.75,4.5,7.0,0.5,1313.25,256.25,638.25,97.875,7.188470788239539,380.92977170561505,528.408100667071,41.875,1606.4813402777775,10.125,0.14939473888414684,0.06412146607692507,0.01575715837665865,14.375,648.25,3.5,7.625,125.65624999999999,5361.25,벽돌조,슬라브가,단독주택,다가구주택,4.2,1.2,938.0,631.0,1569,86721,3.19
1130510100,강북구,미아동,11305-10886,98.96,59.36,242.69,철근콘크리트구조,단독주택,14.4,5,0,0,0,16,단독주택,2185.0,8.0,8268.0,3.0,34.0,22.0,6.0,1010.0,456.0,4.0,강북구,0.8799999999999999,58.6,301.6,7.6,6.6,4.0,1539.8,300.6,1718.0,1167.0,3.2216251455180447,38.9083119108826,33.888440860215056,744.0,30.77037037037037,270.0,0.6792782305005821,0.4330616996507567,0.15715948777648428,0.0,644.0,10.0,13.0,64.38461538461539,12129.0,철근콘크리트조,슬라브가,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),3.3,1.1,0.0,30.0,30,86400,2.64
1153010600,구로구,고척동,11530-100230693,371.5,219.98,659.44,철근콘크리트구조,공동주택,14.7,5,0,1,0,2,공동주택(다세대주택-15세대),576.0,21.0,1925.0,4.0,4.0,16.0,4.0,289.0,179.0,29.0,구로구,1.0899999999999999,94.0,400.5,8.5,2.5,0.0,1998.5,243.5,259.0,125.0,4.06949806949807,54.61600000000001,52.64285714285714,70.0,43.68965517241379,29.0,0.4826254826254826,0.2702702702702703,0.11196911196911197,9.0,212.0,1.0,2.0,143.5,2935.0,철근콘크리트조,슬라브가,공동주택,다세대주택,4.5,2.3,849.0,451.0,1300,64661,2.33
1129013400,성북구,길음동,11290-24694,165.3,74.8,333.86,벽돌구조,단독주택,0.0,3,2,0,0,22,다가구용단독주택(9가구),354.25,6.0,1056.0,1.25,3.0,6.0,1.75,204.25,126.0,6.75,성북구,0.685,60.0,138.0,13.5,0.5,0.5,1013.5,207.0,365.5,156.5,4.897320118974677,3288.052011060834,2832.88964278052,88.75,6798.857142857143,9.25,0.42617444621442097,0.24209333954494905,0.02553086772264134,10.25,448.5,2.5,3.75,134.33333333333334,1658.5,벽돌조,슬라브가,단독주택,다가구주택,2.5,2.0,0.0,22.0,22,137960,9.83
1111010100,종로구,청운동,11110-19792,0.0,92.56,92.56,일반목구조,단독주택,0.0,1,0,0,0,74,주택,37.7,0.2,157.4,18.8,0.0,2.3,0.0,15.6,27.6,0.7,종로구,2.57,76.0,257.0,5.0,0.0,0.0,1016.0,255.0,31.2,20.5,3.813803090450096,55.44509858166155,49.39876575630253,13.2,23.279047619047624,3.1,0.657051282051282,0.4230769230769231,0.09935897435897437,3.333333333333333,25.2,2.0,2.5,180.5,156.8,목조,슬라브가,단독주택,단독주택,1.3,1.3,0.0,11.0,11,9957,1.85
1165010100,서초구,방배동,11650-7300,167.5,82.68,248.04,벽돌구조,공동주택,7.95,2,1,0,0,28,공동주택,2192.9166666666665,1.0833333333333333,2820.4166666666665,5.416666666666667,11.583333333333334,172.83333333333334,13.666666666666666,531.4166666666666,817.9166666666666,3.6666666666666665,서초구,1.6016666666666666,92.0,355.0,12.333333333333334,6.666666666666667,4.166666666666667,2747.0,401.0,724.9166666666666,29.083333333333332,8.13216593533559,116.15865692204301,118.921875,15.083333333333334,95.4537037037037,8.583333333333334,0.0398659836139534,0.020699113926334976,0.011811119833492744,28.916666666666668,1152.9166666666667,5.583333333333333,6.75,75.65178571428571,6585.916666666667,철근콘크리트조,슬라브가,공동주택,다세대주택,4.0,2.0,176.0,265.0,441,68504,5.03
1162010200,관악구,신림동,11620-100191185,3625.8,647.1,11702.26,철근콘크리트구조,공동주택,44.6,15,3,0,0,11,공동주택,3111.0,1.0,11013.0,5.0,125.0,194.0,8.0,1330.0,1980.0,12.0,관악구,1.6490909090909092,48.54545454545455,214.45454545454547,5.181818181818182,5.0,15.181818181818182,1313.2727272727273,287.54545454545456,2261.0,462.0,5.412050862450244,997.5150779220784,50.43351851851855,243.0,41.14649999999997,94.0,0.20433436532507737,0.10747456877487838,0.04157452454666077,109.0,1691.0,16.0,15.0,77.60000000000001,18231.0,철근콘크리트조,슬라브가,공동주택,아파트,5.5,2.0,0.0,276.0,276,97857,6.47
1111018300,종로구,평창동,11110-29256,488.0,142.22,398.23,철근콘크리트구조,단독주택,9.6,2,1,0,0,15,단독주택,224.0,1.0,810.5,31.5,1.0,3.5,2.0,57.0,57.0,1.0,종로구,8.87,55.0,148.0,5.0,5.0,2.0,739.0,153.0,140.0,39.5,5.0597342218218415,972.3841036414566,565.0143540669858,15.0,654.3333333333333,3.0,0.28214285714285714,0.10714285714285714,0.021428571428571432,8.5,172.5,0.0,2.0,18.25,1134.5,철근콘크리트조,슬라브가,단독주택,단독주택,6.9,2.5,281.0,578.0,859,29906,11.14
1130510100,강북구,미아동,11305-7384,172.64,95.6,304.36,벽돌구조,단독주택,8.9,3,1,0,0,26,단독주택(다가구주택),2185.0,8.0,8268.0,3.0,34.0,22.0,6.0,1010.0,456.0,4.0,강북구,0.8799999999999999,58.6,301.6,7.6,6.6,4.0,1539.8,300.6,1718.0,1167.0,3.2216251455180447,38.9083119108826,33.888440860215056,744.0,30.77037037037037,270.0,0.6792782305005821,0.4330616996507567,0.15715948777648428,0.0,644.0,10.0,13.0,64.38461538461539,12129.0,벽돌조,슬라브가,단독주택,다가구주택,3.2,0.7,0.0,31.0,31,81973,2.83
