법정동코드2,시군구명,동리명,빌딩연차,관리건축물대장PK,기타용도,구조코드명,대지면적(㎡),건축면적(㎡),연면적(㎡),주용도코드명,높이(m),지상층수,지하층수,세대수(세대),가구수(가구),공동주택,공장,단독주택,문화및집회시설,숙박시설,업무시설,위험물저장및처리시설,제1종근린생활시설,제2종근린생활시설,창고시설,면적대비 생활인구 밀도,2018연간가스사용량,2018연간전기사용량,0-5 시간대 생활인구,6-11 시간대 생활인구,12-17 시간대 생활인구,18-23 시간대 생활인구,시간대별 생활인구 총합계,전체세대수,인구,인구밀도,전체평균연령,65세이상인구수,65세이상인구비율,휴게음식점,일반음식점,제과점,단란주점,유흥주점,사업체수,건물수,fire_YN
1147010100,양천구,신정동,22,11470-1003,다세대주택,철근콘크리트구조,433.8,255.1,586.3,공동주택,14.8,4,1,10,0,1748.0,17.0,2712.0,4.0,2.0,65.0,18.0,520.0,487.0,9.0,8610896.826666666,138230513.0,274842818.0,58166666.666666664,52683333.333333336,47850000.0,53566666.666666664,212333333.33333334,11273.0,30558.166666666668,29436.5,40.86666666666667,3828.8333333333335,0.12229671616666667,54.5,169.33333333333334,9.833333333333334,6.833333333333333,0.16666666666666666,1479.6666666666667,5588.0,1
1147010100,양천구,신정동,12,11470-8187,"다가구주택,제2종근린생활시설",철근콘크리트구조,148.1,73.92,360.82,단독주택,14.0,5,0,0,3,1748.0,17.0,2712.0,4.0,2.0,65.0,18.0,520.0,487.0,9.0,8610896.826666666,138230513.0,274842818.0,58166666.666666664,52683333.333333336,47850000.0,53566666.666666664,212333333.33333334,11273.0,30558.166666666668,29436.5,40.86666666666667,3828.8333333333335,0.12229671616666667,54.5,169.33333333333334,9.833333333333334,6.833333333333333,0.16666666666666666,1479.6666666666667,5588.0,1
1147010200,양천구,목동,14,11470-6502,다가구(5가구),철근콘크리트구조,179.4,107.32,316.41,단독주택,10.4,4,0,0,5,2177.0,4.0,1933.0,12.0,5.0,50.0,5.0,394.0,388.0,4.0,10855236.35,755488334.0,660559334.0,64560000.0,62700000.0,63080000.0,66360000.0,256600000.0,11388.8,31624.4,33905.6,39.76,3212.0,0.10414516199999999,88.4,237.0,13.0,3.2,0.8,1642.0,5022.0,1
1147010200,양천구,목동,4,11470-100207120,도시형생활주택 원룸형(15실)/다세대형(1세대),철근콘크리트구조,239.3,138.25,492.01,공동주택,13.25,4,1,1,0,2177.0,4.0,1933.0,12.0,5.0,50.0,5.0,394.0,388.0,4.0,10855236.35,755488334.0,660559334.0,64560000.0,62700000.0,63080000.0,66360000.0,256600000.0,11388.8,31624.4,33905.6,39.76,3212.0,0.10414516199999999,88.4,237.0,13.0,3.2,0.8,1642.0,5022.0,1
1147010200,양천구,목동,27,11470-14252,다세대주택,벽돌구조,144.8,83.28,249.84,공동주택,0.0,2,1,6,0,2177.0,4.0,1933.0,12.0,5.0,50.0,5.0,394.0,388.0,4.0,10855236.35,755488334.0,660559334.0,64560000.0,62700000.0,63080000.0,66360000.0,256600000.0,11388.8,31624.4,33905.6,39.76,3212.0,0.10414516199999999,88.4,237.0,13.0,3.2,0.8,1642.0,5022.0,1
1147010200,양천구,목동,3,11470-100216165,공동주택(도시형생활주택 단지형다세대),철근콘크리트구조,376.1,203.7,659.58,공동주택,18.0,6,0,20,0,2177.0,4.0,1933.0,12.0,5.0,50.0,5.0,394.0,388.0,4.0,10855236.35,755488334.0,660559334.0,64560000.0,62700000.0,63080000.0,66360000.0,256600000.0,11388.8,31624.4,33905.6,39.76,3212.0,0.10414516199999999,88.4,237.0,13.0,3.2,0.8,1642.0,5022.0,1
1147010200,양천구,목동,33,11470-2036,아파트,철근콘크리트구조,0.0,528.66,8074.02,공동주택,0.0,15,1,120,0,2177.0,4.0,1933.0,12.0,5.0,50.0,5.0,394.0,388.0,4.0,10855236.35,755488334.0,660559334.0,64560000.0,62700000.0,63080000.0,66360000.0,256600000.0,11388.8,31624.4,33905.6,39.76,3212.0,0.10414516199999999,88.4,237.0,13.0,3.2,0.8,1642.0,5022.0,1
1147010300,양천구,신월동,14,11470-19126,아파트,철근콘크리트구조,1477.3,821.08,5480.12,공동주택,22.2,8,1,48,0,2635.0,0.0,3210.0,4.0,7.0,37.0,11.0,692.0,427.0,6.0,8472303.11,111810133.0,118750455.0,36442857.14285714,33814285.71428572,31971428.57142857,34814285.71428572,137085714.2857143,7442.571428571428,18096.285714285714,26724.285714285714,43.48571428571429,2825.714285714286,0.15522256828571426,26.142857142857142,140.42857142857142,2.857142857142857,2.2857142857142856,0.0,1284.142857142857,7134.0,1
1147010300,양천구,신월동,29,11470-13928,주택,벽돌구조,128.05,63.94,191.82,단독주택,0.0,2,1,0,1,2635.0,0.0,3210.0,4.0,7.0,37.0,11.0,692.0,427.0,6.0,8472303.11,111810133.0,118750455.0,36442857.14285714,33814285.71428572,31971428.57142857,34814285.71428572,137085714.2857143,7442.571428571428,18096.285714285714,26724.285714285714,43.48571428571429,2825.714285714286,0.15522256828571426,26.142857142857142,140.42857142857142,2.857142857142857,2.2857142857142856,0.0,1284.142857142857,7134.0,1
1147010300,양천구,신월동,35,11470-15122,연립주택,철근콘크리트구조,0.0,351.52,1406.08,공동주택,0.0,3,1,18,0,2635.0,0.0,3210.0,4.0,7.0,37.0,11.0,692.0,427.0,6.0,8472303.11,111810133.0,118750455.0,36442857.14285714,33814285.71428572,31971428.57142857,34814285.71428572,137085714.2857143,7442.571428571428,18096.285714285714,26724.285714285714,43.48571428571429,2825.714285714286,0.15522256828571426,26.142857142857142,140.42857142857142,2.857142857142857,2.2857142857142856,0.0,1284.142857142857,7134.0,1
1147010300,양천구,신월동,30,11470-2957,아파트,철근콘크리트구조,0.0,497.44,2952.32,공동주택,0.0,5,1,40,0,2635.0,0.0,3210.0,4.0,7.0,37.0,11.0,692.0,427.0,6.0,8472303.11,111810133.0,118750455.0,36442857.14285714,33814285.71428572,31971428.57142857,34814285.71428572,137085714.2857143,7442.571428571428,18096.285714285714,26724.285714285714,43.48571428571429,2825.714285714286,0.15522256828571426,26.142857142857142,140.42857142857142,2.857142857142857,2.2857142857142856,0.0,1284.142857142857,7134.0,1
1147010300,양천구,신월동,20,11470-12744,"근린생활시설, 연립주택",철근콘크리트구조,1370.3,813.78,5406.07,공동주택,22.55,7,1,19,0,2635.0,0.0,3210.0,4.0,7.0,37.0,11.0,692.0,427.0,6.0,8472303.11,111810133.0,118750455.0,36442857.14285714,33814285.71428572,31971428.57142857,34814285.71428572,137085714.2857143,7442.571428571428,18096.285714285714,26724.285714285714,43.48571428571429,2825.714285714286,0.15522256828571426,26.142857142857142,140.42857142857142,2.857142857142857,2.2857142857142856,0.0,1284.142857142857,7134.0,1
1150010100,강서구,염창동,13,11500-1852,아파트,철근콘크리트구조,0.0,438.07,7425.01,공동주택,64.6,23,0,74,0,305.5,23.0,98.5,1.0,4.5,30.0,5.0,72.0,81.5,16.5,6393678.16,126927463.0,220525361.0,71700000.0,66400000.0,60200000.0,68500000.0,267000000.0,14649.0,41016.0,23572.0,38.2,3733.0,0.091013263,79.0,257.0,14.0,6.0,2.0,2126.0,675.5,1
1150010100,강서구,염창동,10,11500-3283,아파트,철근콘크리트구조,0.0,565.68,6780.76,공동주택,39.7,15,0,56,0,305.5,23.0,98.5,1.0,4.5,30.0,5.0,72.0,81.5,16.5,6393678.16,126927463.0,220525361.0,71700000.0,66400000.0,60200000.0,68500000.0,267000000.0,14649.0,41016.0,23572.0,38.2,3733.0,0.091013263,79.0,257.0,14.0,6.0,2.0,2126.0,675.5,1
1150010200,강서구,등촌동,16,11500-23381,다가구주택,철근콘크리트구조,255.34,146.96,568.68,단독주택,12.25,3,1,0,6,857.0,28.0,670.0,2.0,3.0,89.0,5.0,175.0,230.0,5.0,11550859.636666665,124362002.0,180271213.0,53133333.333333336,51833333.333333336,51300000.0,50000000.0,206333333.33333334,11777.666666666666,26318.333333333332,35365.0,42.166666666666664,3732.6666666666665,0.13716097133333333,80.33333333333333,223.0,10.666666666666666,2.0,0.0,1762.0,2190.0,1
1150010200,강서구,등촌동,29,11500-27815,다세대주택,벽돌구조,166.5,83.04,249.12,공동주택,0.0,2,1,6,0,857.0,28.0,670.0,2.0,3.0,89.0,5.0,175.0,230.0,5.0,11550859.636666665,124362002.0,180271213.0,53133333.333333336,51833333.333333336,51300000.0,50000000.0,206333333.33333334,11777.666666666666,26318.333333333332,35365.0,42.166666666666664,3732.6666666666665,0.13716097133333333,80.33333333333333,223.0,10.666666666666666,2.0,0.0,1762.0,2190.0,1
1150010200,강서구,등촌동,15,11500-28569,"공동주택,근린생활시설",철근콘크리트구조,364.15,213.14,1131.97,공동주택,15.93,5,1,6,0,857.0,28.0,670.0,2.0,3.0,89.0,5.0,175.0,230.0,5.0,11550859.636666665,124362002.0,180271213.0,53133333.333333336,51833333.333333336,51300000.0,50000000.0,206333333.33333334,11777.666666666666,26318.333333333332,35365.0,42.166666666666664,3732.6666666666665,0.13716097133333333,80.33333333333333,223.0,10.666666666666666,2.0,0.0,1762.0,2190.0,1
1150010200,강서구,등촌동,23,11500-25480,다세대주택,철근콘크리트구조,283.2,131.96,598.29,공동주택,12.8,4,1,15,0,857.0,28.0,670.0,2.0,3.0,89.0,5.0,175.0,230.0,5.0,11550859.636666665,124362002.0,180271213.0,53133333.333333336,51833333.333333336,51300000.0,50000000.0,206333333.33333334,11777.666666666666,26318.333333333332,35365.0,42.166666666666664,3732.6666666666665,0.13716097133333333,80.33333333333333,223.0,10.666666666666666,2.0,0.0,1762.0,2190.0,1
1150010200,강서구,등촌동,2,11500-100267921,도시형생활주택(단지형다세대),철근콘크리트구조,0.0,147.44,786.76,공동주택,17.9,6,1,10,0,857.0,28.0,670.0,2.0,3.0,89.0,5.0,175.0,230.0,5.0,11550859.636666665,124362002.0,180271213.0,53133333.333333336,51833333.333333336,51300000.0,50000000.0,206333333.33333334,11777.666666666666,26318.333333333332,35365.0,42.166666666666664,3732.6666666666665,0.13716097133333333,80.33333333333333,223.0,10.666666666666666,2.0,0.0,1762.0,2190.0,1
1150010200,강서구,등촌동,33,11500-954,연립주택,철근콘크리트구조,2142.1,641.43,1034.82,공동주택,9.7,3,1,13,0,857.0,28.0,670.0,2.0,3.0,89.0,5.0,175.0,230.0,5.0,11550859.636666665,124362002.0,180271213.0,53133333.333333336,51833333.333333336,51300000.0,50000000.0,206333333.33333334,11777.666666666666,26318.333333333332,35365.0,42.166666666666664,3732.6666666666665,0.13716097133333333,80.33333333333333,223.0,10.666666666666666,2.0,0.0,1762.0,2190.0,1
1150010200,강서구,등촌동,24,11500-1330,아파트,철근콘크리트구조,0.0,372.22,5922.33,공동주택,41.3,15,1,149,0,857.0,28.0,670.0,2.0,3.0,89.0,5.0,175.0,230.0,5.0,11550859.636666665,124362002.0,180271213.0,53133333.333333336,51833333.333333336,51300000.0,50000000.0,206333333.33333334,11777.666666666666,26318.333333333332,35365.0,42.166666666666664,3732.6666666666665,0.13716097133333333,80.33333333333333,223.0,10.666666666666666,2.0,0.0,1762.0,2190.0,1
1150010200,강서구,등촌동,23,11500-1297,아파트,철근콘크리트구조,0.0,603.71,7427.14,공동주택,33.5,12,1,191,0,857.0,28.0,670.0,2.0,3.0,89.0,5.0,175.0,230.0,5.0,11550859.636666665,124362002.0,180271213.0,53133333.333333336,51833333.333333336,51300000.0,50000000.0,206333333.33333334,11777.666666666666,26318.333333333332,35365.0,42.166666666666664,3732.6666666666665,0.13716097133333333,80.33333333333333,223.0,10.666666666666666,2.0,0.0,1762.0,2190.0,1
1150010200,강서구,등촌동,24,11500-1348,아파트,철근콘크리트구조,0.0,663.79,10624.55,공동주택,0.0,15,1,239,0,857.0,28.0,670.0,2.0,3.0,89.0,5.0,175.0,230.0,5.0,11550859.636666665,124362002.0,180271213.0,53133333.333333336,51833333.333333336,51300000.0,50000000.0,206333333.33333334,11777.666666666666,26318.333333333332,35365.0,42.166666666666664,3732.6666666666665,0.13716097133333333,80.33333333333333,223.0,10.666666666666666,2.0,0.0,1762.0,2190.0,1
1150010200,강서구,등촌동,23,11500-1358,아파트,철근콘크리트구조,13382.0,2246.19,5252.06,공동주택,0.0,15,1,89,0,857.0,28.0,670.0,2.0,3.0,89.0,5.0,175.0,230.0,5.0,11550859.636666665,124362002.0,180271213.0,53133333.333333336,51833333.333333336,51300000.0,50000000.0,206333333.33333334,11777.666666666666,26318.333333333332,35365.0,42.166666666666664,3732.6666666666665,0.13716097133333333,80.33333333333333,223.0,10.666666666666666,2.0,0.0,1762.0,2190.0,1
1150010300,강서구,화곡동,9,11500-100203614,공동주택,철근콘크리트구조,295.0,176.64,588.28,공동주택,14.4,5,0,9,0,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,19,11500-10511,다가구주택(9가구),철근콘크리트구조,189.6,113.1,425.6,단독주택,10.3,3,1,0,9,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,18,11500-18905,다세대주택,철근콘크리트구조,230.0,137.54,612.36,공동주택,12.8,4,1,9,0,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,10,11500-100193455,아파트,철근콘크리트구조,0.0,515.86,8612.68,공동주택,53.9,20,0,80,0,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,27,11500-23610,근린생활시설 및 주택,철근콘크리트구조,180.4,105.98,356.16,단독주택,10.7,3,1,0,1,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,17,11500-17747,"근린생활시설, 공동주택",철근콘크리트구조,252.2,150.64,730.72,공동주택,17.9,6,0,10,0,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,12,11500-22840,공동주택(다세대주택),철근콘크리트구조,240.0,131.29,479.64,공동주택,14.4,5,0,8,0,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,29,11500-14255,단독주택 및 제조업,철근콘크리트구조,169.2,84.36,329.6,단독주택,9.9,3,1,0,1,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,34,11500-23932,노인정,벽돌구조,249.0,99.39,206.34,노유자시설,0.0,2,1,0,0,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,7,11500-100214590,다세대주택,철근콘크리트구조,300.2,178.5,604.05,공동주택,13.3,5,0,12,0,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,3,11500-100252012,근생활시설 및 다세대주택,철근콘크리트구조,418.8,222.64,836.27,공동주택,16.6,6,0,16,0,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,17,11500-26710,다세대주택,철근콘크리트구조,217.5,130.38,629.38,공동주택,13.0,4,1,9,0,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,31,11500-4366,아파트,철근콘크리트구조,0.0,9982.45,14400.17,공동주택,0.0,13,1,113,0,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,18,11500-4715,"근린생활시설, 다세대주택",철근콘크리트구조,304.7,178.68,813.36,공동주택,0.0,5,0,8,0,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,25,11500-13600,다가구용단독주택(7가구),철근콘크리트구조,177.0,105.98,358.26,단독주택,9.3,3,1,0,7,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,28,11500-4507,다가구용 단독주택(5가구),벽돌구조,162.0,87.1,245.88,단독주택,7.85,2,1,0,5,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,2,11500-100265772,도시형생활주택(단지형다세대),철근콘크리트구조,262.8,153.33,523.8,공동주택,16.6,6,0,12,0,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,11,11500-21178,다세대주택(7세대),철근콘크리트구조,208.3,118.5,395.59,공동주택,14.35,5,0,7,0,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,34,11500-19698,주택,벽돌구조,142.1,69.58,205.66,단독주택,0.0,3,1,0,1,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,17,11500-27165,다세대주택,철근콘크리트구조,222.7,133.17,624.67,공동주택,13.1,4,1,9,0,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010300,강서구,화곡동,10,11500-100196526,공동주택 및 제1종근린생활시설,철근콘크리트구조,229.7,114.84,496.62,공동주택,14.4,5,0,8,0,5320.4375,2.8125,5104.1875,4.9375,120.0,126.125,5.8125,911.6875,832.0625,8.5,11483558.133750001,187623870.375,265048389.25,65012500.0,57050000.0,51237500.0,59375000.0,232750000.0,13640.125,31827.5,36610.5,42.0125,4250.375,0.145576168125,57.5,270.75,7.625,16.75,13.25,1598.875,12622.125,1
1150010400,강서구,가양동,25,11500-2764,아파트,철근콘크리트구조,0.0,632.4,9531.6,공동주택,0.0,15,1,60,0,286.75,21.75,83.0,1.625,1.5,32.125,7.25,61.0,68.75,18.625,5625523.7325,83298293.5,232764779.25,52875000.0,53525000.0,51750000.0,52800000.0,211000000.0,12296.25,26712.75,17029.0,42.725,3260.5,0.146089309,73.75,241.5,9.25,3.75,4.75,1785.0,642.875,1
1150010400,강서구,가양동,26,11500-3413,아파트,철근콘크리트구조,42158.48,924.6,10139.51,공동주택,41.35,15,1,181,0,286.75,21.75,83.0,1.625,1.5,32.125,7.25,61.0,68.75,18.625,5625523.7325,83298293.5,232764779.25,52875000.0,53525000.0,51750000.0,52800000.0,211000000.0,12296.25,26712.75,17029.0,42.725,3260.5,0.146089309,73.75,241.5,9.25,3.75,4.75,1785.0,642.875,1
1150010400,강서구,가양동,26,11500-3965,아파트,철근콘크리트구조,45601.34,371.69,5101.17,공동주택,41.35,15,1,115,0,286.75,21.75,83.0,1.625,1.5,32.125,7.25,61.0,68.75,18.625,5625523.7325,83298293.5,232764779.25,52875000.0,53525000.0,51750000.0,52800000.0,211000000.0,12296.25,26712.75,17029.0,42.725,3260.5,0.146089309,73.75,241.5,9.25,3.75,4.75,1785.0,642.875,1
1150010400,강서구,가양동,26,11500-2495,아파트,철근콘크리트구조,0.0,430.64,6755.27,공동주택,41.3,15,1,149,0,286.75,21.75,83.0,1.625,1.5,32.125,7.25,61.0,68.75,18.625,5625523.7325,83298293.5,232764779.25,52875000.0,53525000.0,51750000.0,52800000.0,211000000.0,12296.25,26712.75,17029.0,42.725,3260.5,0.146089309,73.75,241.5,9.25,3.75,4.75,1785.0,642.875,1
1150010400,강서구,가양동,26,11500-2498,아파트,철근콘크리트구조,0.0,665.94,10506.71,공동주택,41.3,15,1,239,0,286.75,21.75,83.0,1.625,1.5,32.125,7.25,61.0,68.75,18.625,5625523.7325,83298293.5,232764779.25,52875000.0,53525000.0,51750000.0,52800000.0,211000000.0,12296.25,26712.75,17029.0,42.725,3260.5,0.146089309,73.75,241.5,9.25,3.75,4.75,1785.0,642.875,1
1150010400,강서구,가양동,26,11500-1996,아파트,철근콘크리트구조,25089.842999999997,1001.46,8119.85,공동주택,41.35,15,1,165,0,286.75,21.75,83.0,1.625,1.5,32.125,7.25,61.0,68.75,18.625,5625523.7325,83298293.5,232764779.25,52875000.0,53525000.0,51750000.0,52800000.0,211000000.0,12296.25,26712.75,17029.0,42.725,3260.5,0.146089309,73.75,241.5,9.25,3.75,4.75,1785.0,642.875,1
1150010400,강서구,가양동,26,11500-1997,아파트,철근콘크리트구조,25089.842999999997,1064.64,9122.63,공동주택,41.35,15,1,180,0,286.75,21.75,83.0,1.625,1.5,32.125,7.25,61.0,68.75,18.625,5625523.7325,83298293.5,232764779.25,52875000.0,53525000.0,51750000.0,52800000.0,211000000.0,12296.25,26712.75,17029.0,42.725,3260.5,0.146089309,73.75,241.5,9.25,3.75,4.75,1785.0,642.875,1
1150010400,강서구,가양동,11,11500-18136,공동주택,철근콘크리트구조,157.88,93.69,370.24,공동주택,13.1,5,0,14,0,286.75,21.75,83.0,1.625,1.5,32.125,7.25,61.0,68.75,18.625,5625523.7325,83298293.5,232764779.25,52875000.0,53525000.0,51750000.0,52800000.0,211000000.0,12296.25,26712.75,17029.0,42.725,3260.5,0.146089309,73.75,241.5,9.25,3.75,4.75,1785.0,642.875,1
1150010600,강서구,내발산동,13,11500-1815,아파트,철근콘크리트구조,0.0,469.12,6394.66,공동주택,45.85,17,0,68,0,1763.25,1.25,1529.25,3.25,33.3333333335,50.666666665,5.25,294.75,270.583333335,5.166666666499999,8150906.585,194459138.0,389272246.0,75350000.0,73700000.0,69050000.0,73150000.0,291500000.0,15027.0,42642.0,27474.5,39.15,4730.0,0.110682405,73.0,217.5,15.0,1.5,1.0,2012.0,4057.833333333333,1
1150010600,강서구,내발산동,11,11500-26839,아파트(19세대),철근콘크리트구조,813.9,431.26,2160.48,공동주택,13.2,5,1,19,0,1763.25,1.25,1529.25,3.25,33.3333333335,50.666666665,5.25,294.75,270.583333335,5.166666666499999,8150906.585,194459138.0,389272246.0,75350000.0,73700000.0,69050000.0,73150000.0,291500000.0,15027.0,42642.0,27474.5,39.15,4730.0,0.110682405,73.0,217.5,15.0,1.5,1.0,2012.0,4057.833333333333,1
1150010600,강서구,내발산동,18,11500-15451,다세대주택,철근콘크리트구조,226.2,135.36,642.66,공동주택,12.8,4,1,9,0,1763.25,1.25,1529.25,3.25,33.3333333335,50.666666665,5.25,294.75,270.583333335,5.166666666499999,8150906.585,194459138.0,389272246.0,75350000.0,73700000.0,69050000.0,73150000.0,291500000.0,15027.0,42642.0,27474.5,39.15,4730.0,0.110682405,73.0,217.5,15.0,1.5,1.0,2012.0,4057.833333333333,1
1150010600,강서구,내발산동,10,11500-100183274,아파트,철근콘크리트구조,0.0,344.23,3901.77,공동주택,42.5,15,1,51,0,1763.25,1.25,1529.25,3.25,33.3333333335,50.666666665,5.25,294.75,270.583333335,5.166666666499999,8150906.585,194459138.0,389272246.0,75350000.0,73700000.0,69050000.0,73150000.0,291500000.0,15027.0,42642.0,27474.5,39.15,4730.0,0.110682405,73.0,217.5,15.0,1.5,1.0,2012.0,4057.833333333333,1
