법정동코드2,시군구명,동리명,관리건축물대장PK,대지면적(㎡),건축면적(㎡),연면적(㎡),구조코드명,주용도코드명,높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,빌딩연차,기타용도,공동주택,공장,단독주택,문화및집회시설,숙박시설,업무시설,위험물저장및처리시설,제1종근린생활시설,제2종근린생활시설,창고시설,시군구명.1,면적,휴게음식점,일반음식점,제과점,단란주점,유흥주점,사업체수,숙박 및 음식점업 사업체수,RN_COUNT,RN_COUNT_under4,ROAD_BT_MEAN,RN_length_under4,RN_length_under3,RN_COUNT_under3,RN_length_under2,RN_COUNT_under2,RN_under4_rate,RN_under3_rate,RN_under2_rate,비상소화장치_count,소화용수_count,가판대_count,공영주차장수,주차 면(주차 가능 차량 수),건물수,건물구조조,건물구조즙,장소중분류,장소소분류,소방서거리(㎞),안전센터거리,부동산,동산,재산피해소계,관할인구(명),관할면적(km2),면적대비 생활인구 밀도,2018연간가스사용량,2018연간전기사용량,0-5 시간대 생활인구,6-11 시간대 생활인구,12-17 시간대 생활인구,18-23 시간대 생활인구,시간대별 생활인구 총합계,전체세대수,인구,인구밀도,전체평균연령,65세이상인구수,65세이상인구비율,피해규모예측,화재발생예측,grade,grade2
1135010500,노원구,상계동,11350-1380,0.0,350.08,5456.68,철근콘크리트구조,공동주택,0.0,15,1,0,0,30,아파트,1594.388888888889,0.05555555555555555,2304.5,5.0555555555555545,13.277777777777779,47.611111111111114,12.388888888888891,730.7222222222223,456.88888888888886,16.11111111111111,노원구,1.8422222222222218,56.0,202.44444444444446,8.444444444444445,4.666666666666667,2.6666666666666665,1486.7777777777776,236.22222222222226,934.5,139.27777777777777,5.659956681275476,128.86986639577222,149.57959605734766,60.111111111111114,47.38587082649153,27.777777777777782,0.1522736758892989,0.06571542767114287,0.02969952069167067,17.61111111111111,891.1666666666665,26.777777777777782,5.888888888888888,74.60185185185185,5481.11111111111,철근콘크리트조,기타 즙,공동주택,아파트,3.0,2.6,0.0,111.0,111,110120,7.9,8687958.403333332,1233227790.7777774,431412909.44444436,56811111.11111111,53711111.11111111,52466666.66666666,56522222.22222222,219555555.55555555,10446.0,26289.222222222223,23949.33333333333,42.67777777777777,3897.111111111111,0.14744766955555555,130.11008845758636,89.17421724242809,37.57065224364017,4
1135010200,노원구,월계동,11350-1641,0.0,898.21,14013.65,철근콘크리트구조,공동주택,41.3,15,1,0,0,26,아파트,756.0,3.0,745.0,1.0,1.0,6.0,5.0,186.0,152.0,5.0,노원구,1.4233333333333331,49.33333333333334,148.0,7.666666666666668,0.0,0.0,1131.6666666666667,169.33333333333334,220.0,22.0,6.340909090909091,211.0909090909091,331.3,10.0,552.0,1.0,0.10000000000000002,0.04545454545454545,0.004545454545454545,9.0,334.0,1.0,1.0,76.0,1997.0,철근콘크리트조,슬라브가,공동주택,아파트,2.0,1.0,0.0,81.0,81,84375,4.27,6667474.586666666,176120207.0,141658859.0,57933333.33333334,52900000.0,47633333.33333334,52133333.33333334,210666666.66666663,11587.666666666664,27758.33333333333,20766.0,43.83333333333334,4788.0,0.17266352233333335,112.74194250672242,91.17345687732666,32.183734045267244,4
1135010200,노원구,월계동,11350-1652,0.0,609.09,9700.84,철근콘크리트구조,공동주택,41.3,15,1,0,0,26,아파트,756.0,3.0,745.0,1.0,1.0,6.0,5.0,186.0,152.0,5.0,노원구,1.4233333333333331,49.33333333333334,148.0,7.666666666666668,0.0,0.0,1131.6666666666667,169.33333333333334,220.0,22.0,6.340909090909091,211.0909090909091,331.3,10.0,552.0,1.0,0.10000000000000002,0.04545454545454545,0.004545454545454545,9.0,334.0,1.0,1.0,76.0,1997.0,철근콘크리트조,슬라브가,공동주택,아파트,2.4,0.8,0.0,11.0,11,84375,4.27,6667474.586666666,176120207.0,141658859.0,57933333.33333334,52900000.0,47633333.33333334,52133333.33333334,210666666.66666663,11587.666666666664,27758.33333333333,20766.0,43.83333333333334,4788.0,0.17266352233333335,79.58403279971256,91.17345687732666,16.06244542354591,5
1135010500,노원구,상계동,11350-1907,0.0,937.89,12644.33,철근콘크리트구조,공동주택,41.3,15,1,2,0,20,공동주택(아파트),1594.388888888889,0.05555555555555555,2304.5,5.0555555555555545,13.277777777777779,47.611111111111114,12.388888888888891,730.7222222222223,456.88888888888886,16.11111111111111,노원구,1.8422222222222218,56.0,202.44444444444446,8.444444444444445,4.666666666666667,2.6666666666666665,1486.7777777777776,236.22222222222226,934.5,139.27777777777777,5.659956681275476,128.86986639577222,149.57959605734766,60.111111111111114,47.38587082649153,27.777777777777782,0.1522736758892989,0.06571542767114287,0.02969952069167067,17.61111111111111,891.1666666666665,26.777777777777782,5.888888888888888,74.60185185185185,5481.11111111111,철근콘크리트조,슬라브가,공동주택,아파트,5.6,0.5,570.0,660.0,1230,110120,7.9,8687958.403333332,1233227790.7777774,431412909.44444436,56811111.11111111,53711111.11111111,52466666.66666666,56522222.22222222,219555555.55555555,10446.0,26289.222222222223,23949.33333333333,42.67777777777777,3897.111111111111,0.14744766955555555,211.19978680983897,87.74564581385667,56.741180229468135,2
1135010500,노원구,상계동,11350-3066,2029.5,719.37,2851.26,철근콘크리트구조,노유자시설,13.85,4,1,1,0,28,노유자시설,1594.388888888889,0.05555555555555555,2304.5,5.0555555555555545,13.277777777777779,47.611111111111114,12.388888888888891,730.7222222222223,456.88888888888886,16.11111111111111,노원구,1.8422222222222218,56.0,202.44444444444446,8.444444444444445,4.666666666666667,2.6666666666666665,1486.7777777777776,236.22222222222226,934.5,139.27777777777777,5.659956681275476,128.86986639577222,149.57959605734766,60.111111111111114,47.38587082649153,27.777777777777782,0.1522736758892989,0.06571542767114287,0.02969952069167067,17.61111111111111,891.1666666666665,26.777777777777782,5.888888888888888,74.60185185185185,5481.11111111111,철근콘크리트조,슬라브가,노유자시설,장애인재활시설,2.1,2.1,800.0,588.0,1388,158173,6.04,8687958.403333332,1233227790.7777774,431412909.44444436,56811111.11111111,53711111.11111111,52466666.66666666,56522222.22222222,219555555.55555555,10446.0,26289.222222222223,23949.33333333333,42.67777777777777,3897.111111111111,0.14744766955555555,109.66306084130728,58.824431989347794,24.9336867014811,5
1135010400,노원구,하계동,11350-3094,0.0,738.72,11716.08,철근콘크리트구조,공동주택,0.0,15,1,4,0,26,아파트,315.0,1.0,131.0,1.0,0.0,3.0,2.0,60.0,69.0,1.0,노원구,1.03,40.5,88.5,3.0,0.0,0.0,749.0,111.5,101.0,21.0,7.316831683168317,64.57142857142857,186.33333333333331,3.0,9.0,1.0,0.2079207920792079,0.0297029702970297,0.0099009900990099,1.0,299.0,1.0,2.0,76.0,664.0,철근콘크리트조,슬라브가,공동주택,아파트,1.5,1.5,0.0,20.0,20,158173,6.04,10343927.895,122144184.0,98882869.0,56950000.0,54100000.0,50150000.0,52000000.0,213500000.0,10408.0,26876.5,33030.0,41.05,3416.0,0.1265715425,123.47920093160326,77.03890822136918,32.98535629467838,4
1135010200,노원구,월계동,11350-3222,0.0,625.74,13660.46,철근콘크리트구조,공동주택,75.3,27,0,0,2,16,공동주택(아파트),756.0,3.0,745.0,1.0,1.0,6.0,5.0,186.0,152.0,5.0,노원구,1.4233333333333331,49.33333333333334,148.0,7.666666666666668,0.0,0.0,1131.6666666666667,169.33333333333334,220.0,22.0,6.340909090909091,211.0909090909091,331.3,10.0,552.0,1.0,0.10000000000000002,0.04545454545454545,0.004545454545454545,9.0,334.0,1.0,1.0,76.0,1997.0,철근콘크리트조,슬라브가,공동주택,아파트,2.8,2.5,0.0,121.0,121,84375,4.27,6667474.586666666,176120207.0,141658859.0,57933333.33333334,52900000.0,47633333.33333334,52133333.33333334,210666666.66666663,11587.666666666664,27758.33333333333,20766.0,43.83333333333334,4788.0,0.17266352233333335,249.80569623606667,91.17345687732666,65.19907919160683,2
1135010600,노원구,중계동,11350-3680,0.0,812.02,10721.13,철근콘크리트구조,공동주택,0.0,15,1,0,0,28,공동주택(아파트),744.625,0.875,1043.375,5.875,2.625,12.375,3.375,210.375,175.0,3.0,노원구,1.3,64.5,141.5,9.0,0.0,0.0,1152.0,180.25,351.875,143.375,4.5990895473372335,66.61461875499603,73.1715879032258,61.75,37.01115517241379,9.75,0.4678412140251006,0.201462510489317,0.0272376441224476,11.875,347.875,8.75,4.25,66.27083333333334,2355.75,철근콘크리트조,슬라브가,공동주택,아파트,1.3,1.3,0.0,91.0,91,158173,6.04,8342120.4075,519391044.5,304991422.5,59425000.0,53675000.0,50475000.0,55875000.0,219500000.0,10554.5,28710.25,26283.25,41.05,3785.5,0.1295889115,159.34770517228458,89.41231248052335,45.693616327045824,3
1135010600,노원구,중계동,11350-3720,0.0,848.17,11676.06,철근콘크리트구조,공동주택,0.0,15,1,0,0,27,아파트,744.625,0.875,1043.375,5.875,2.625,12.375,3.375,210.375,175.0,3.0,노원구,1.3,64.5,141.5,9.0,0.0,0.0,1152.0,180.25,351.875,143.375,4.5990895473372335,66.61461875499603,73.1715879032258,61.75,37.01115517241379,9.75,0.4678412140251006,0.201462510489317,0.0272376441224476,11.875,347.875,8.75,4.25,66.27083333333334,2355.75,철근콘크리트조,슬라브가,공동주택,아파트,1.5,1.5,0.0,50.0,50,158173,6.04,8342120.4075,519391044.5,304991422.5,59425000.0,53675000.0,50475000.0,55875000.0,219500000.0,10554.5,28710.25,26283.25,41.05,3785.5,0.1295889115,158.87261688978055,89.41231248052335,45.57386986999425,3
1135010600,노원구,중계동,11350-3727,0.0,676.4,10720.0,철근콘크리트구조,공동주택,0.0,15,1,0,0,27,아파트,744.625,0.875,1043.375,5.875,2.625,12.375,3.375,210.375,175.0,3.0,노원구,1.3,64.5,141.5,9.0,0.0,0.0,1152.0,180.25,351.875,143.375,4.5990895473372335,66.61461875499603,73.1715879032258,61.75,37.01115517241379,9.75,0.4678412140251006,0.201462510489317,0.0272376441224476,11.875,347.875,8.75,4.25,66.27083333333334,2355.75,철근콘크리트조,슬라브가,공동주택,아파트,1.3,1.3,0.0,40.0,40,158173,6.04,8342120.4075,519391044.5,304991422.5,59425000.0,53675000.0,50475000.0,55875000.0,219500000.0,10554.5,28710.25,26283.25,41.05,3785.5,0.1295889115,126.18979546527468,89.41231248052335,36.40247402590417,4
1135010600,노원구,중계동,11350-4007,0.0,901.94,13245.71,철근콘크리트구조,공동주택,0.0,15,1,0,0,27,아파트,744.625,0.875,1043.375,5.875,2.625,12.375,3.375,210.375,175.0,3.0,노원구,1.3,64.5,141.5,9.0,0.0,0.0,1152.0,180.25,351.875,143.375,4.5990895473372335,66.61461875499603,73.1715879032258,61.75,37.01115517241379,9.75,0.4678412140251006,0.201462510489317,0.0272376441224476,11.875,347.875,8.75,4.25,66.27083333333334,2355.75,철근콘크리트조,슬라브가,공동주택,아파트,1.5,1.5,0.0,9.0,9,158173,6.04,8342120.4075,519391044.5,304991422.5,59425000.0,53675000.0,50475000.0,55875000.0,219500000.0,10554.5,28710.25,26283.25,41.05,3785.5,0.1295889115,158.87261688978055,89.41231248052335,45.57386986999425,3
1135010300,노원구,공릉동,11350-4178,0.0,516.88,8404.2,철근콘크리트구조,공동주택,56.25,20,1,0,2,17,공동주택(아파트),893.0,5.0,1282.0,3.0,3.0,22.0,12.0,325.0,286.0,6.0,노원구,4.115,98.5,351.0,12.5,4.5,0.0,2341.5,399.0,366.0,36.0,7.398907103825136,82.16666666666667,77.0,3.0,0.0,0.0,0.09836065573770493,0.008196721311475409,0.0,7.0,733.0,1.0,5.0,48.4,3106.0,철근콘크리트조,기타 즙,공동주택,아파트,1.4,2.0,449.0,297.0,746,83755,8.23,6459498.9,186636666.0,168953078.0,99700000.0,95900000.0,90600000.0,96250000.0,382000000.0,17209.0,40764.5,17226.5,40.90000000000001,5175.0,0.12722998900000002,126.13083601794273,75.95021644265051,33.53315194089371,4
1135010500,노원구,상계동,11350-4700,0.0,886.27,13807.5,철근콘크리트구조,공동주택,0.0,15,1,0,0,30,아파트,1594.388888888889,0.05555555555555555,2304.5,5.0555555555555545,13.277777777777779,47.611111111111114,12.388888888888891,730.7222222222223,456.88888888888886,16.11111111111111,노원구,1.8422222222222218,56.0,202.44444444444446,8.444444444444445,4.666666666666667,2.6666666666666665,1486.7777777777776,236.22222222222226,934.5,139.27777777777777,5.659956681275476,128.86986639577222,149.57959605734766,60.111111111111114,47.38587082649153,27.777777777777782,0.1522736758892989,0.06571542767114287,0.02969952069167067,17.61111111111111,891.1666666666665,26.777777777777782,5.888888888888888,74.60185185185185,5481.11111111111,철근콘크리트조,슬라브가,공동주택,아파트,4.0,1.9,0.0,149.0,149,110120,7.9,8687958.403333332,1233227790.7777774,431412909.44444436,56811111.11111111,53711111.11111111,52466666.66666666,56522222.22222222,219555555.55555555,10446.0,26289.222222222223,23949.33333333333,42.67777777777777,3897.111111111111,0.14744766955555555,157.4986625553525,89.41231248052335,45.22577904875245,3
1135010500,노원구,상계동,11350-4727,0.0,727.2,9254.33,철근콘크리트구조,공동주택,0.0,12,1,0,0,30,아파트,1594.388888888889,0.05555555555555555,2304.5,5.0555555555555545,13.277777777777779,47.611111111111114,12.388888888888891,730.7222222222223,456.88888888888886,16.11111111111111,노원구,1.8422222222222218,56.0,202.44444444444446,8.444444444444445,4.666666666666667,2.6666666666666665,1486.7777777777776,236.22222222222226,934.5,139.27777777777777,5.659956681275476,128.86986639577222,149.57959605734766,60.111111111111114,47.38587082649153,27.777777777777782,0.1522736758892989,0.06571542767114287,0.02969952069167067,17.61111111111111,891.1666666666665,26.777777777777782,5.888888888888888,74.60185185185185,5481.11111111111,철근콘크리트조,슬라브가,공동주택,아파트,3.7,2.0,0.0,127.0,127,110120,7.9,8687958.403333332,1233227790.7777774,431412909.44444436,56811111.11111111,53711111.11111111,52466666.66666666,56522222.22222222,219555555.55555555,10446.0,26289.222222222223,23949.33333333333,42.67777777777777,3897.111111111111,0.14744766955555555,139.55731534834266,89.41231248052335,40.40603061128822,3
1135010500,노원구,상계동,11350-5122,207.07,123.86,347.12,벽돌구조,단독주택,7.2,2,1,0,0,22,다가구용단독주택,1594.388888888889,0.05555555555555555,2304.5,5.0555555555555545,13.277777777777779,47.611111111111114,12.388888888888891,730.7222222222223,456.88888888888886,16.11111111111111,노원구,1.8422222222222218,56.0,202.44444444444446,8.444444444444445,4.666666666666667,2.6666666666666665,1486.7777777777776,236.22222222222226,934.5,139.27777777777777,5.659956681275476,128.86986639577222,149.57959605734766,60.111111111111114,47.38587082649153,27.777777777777782,0.1522736758892989,0.06571542767114287,0.02969952069167067,17.61111111111111,891.1666666666665,26.777777777777782,5.888888888888888,74.60185185185185,5481.11111111111,벽돌조,슬라브가,단독주택,다가구주택,4.1,2.0,0.0,102.0,102,131158,9.0,8687958.403333332,1233227790.7777774,431412909.44444436,56811111.11111111,53711111.11111111,52466666.66666666,56522222.22222222,219555555.55555555,10446.0,26289.222222222223,23949.33333333333,42.67777777777777,3897.111111111111,0.14744766955555555,130.6536124582286,42.92747936093232,26.182232558655706,4
1135010500,노원구,상계동,11350-5399,3915.1,882.06,10901.52,철근콘크리트구조,공동주택,0.0,15,1,4,0,23,아파트,1594.388888888889,0.05555555555555555,2304.5,5.0555555555555545,13.277777777777779,47.611111111111114,12.388888888888891,730.7222222222223,456.88888888888886,16.11111111111111,노원구,1.8422222222222218,56.0,202.44444444444446,8.444444444444445,4.666666666666667,2.6666666666666665,1486.7777777777776,236.22222222222226,934.5,139.27777777777777,5.659956681275476,128.86986639577222,149.57959605734766,60.111111111111114,47.38587082649153,27.777777777777782,0.1522736758892989,0.06571542767114287,0.02969952069167067,17.61111111111111,891.1666666666665,26.777777777777782,5.888888888888888,74.60185185185185,5481.11111111111,철근콘크리트조,슬라브가,공동주택,아파트,4.9,1.3,0.0,31.0,31,110120,7.9,8687958.403333332,1233227790.7777774,431412909.44444436,56811111.11111111,53711111.11111111,52466666.66666666,56522222.22222222,219555555.55555555,10446.0,26289.222222222223,23949.33333333333,42.67777777777777,3897.111111111111,0.14744766955555555,153.04178680983898,89.41231248052335,44.077713928198754,3
1135010600,노원구,중계동,11350-5944,8365.4,4626.52,59800.69,철근콘크리트구조,판매시설,35.28,8,4,0,0,27,"판매시설,위락시설",744.625,0.875,1043.375,5.875,2.625,12.375,3.375,210.375,175.0,3.0,노원구,1.3,64.5,141.5,9.0,0.0,0.0,1152.0,180.25,351.875,143.375,4.5990895473372335,66.61461875499603,73.1715879032258,61.75,37.01115517241379,9.75,0.4678412140251006,0.201462510489317,0.0272376441224476,11.875,347.875,8.75,4.25,66.27083333333334,2355.75,철근콘크리트조,슬라브가,판매시설,백화점,1.0,1.0,0.0,158.0,158,158173,6.04,8342120.4075,519391044.5,304991422.5,59425000.0,53675000.0,50475000.0,55875000.0,219500000.0,10554.5,28710.25,26283.25,41.05,3785.5,0.1295889115,261.27096918675113,53.300969748474294,51.40388785384981,3
1135010500,노원구,상계동,11350-8156,191.0,103.32,385.56,벽돌구조,공동주택,9.9,3,1,0,0,26,다세대주택,1594.388888888889,0.05555555555555555,2304.5,5.0555555555555545,13.277777777777779,47.611111111111114,12.388888888888891,730.7222222222223,456.88888888888886,16.11111111111111,노원구,1.8422222222222218,56.0,202.44444444444446,8.444444444444445,4.666666666666667,2.6666666666666665,1486.7777777777776,236.22222222222226,934.5,139.27777777777777,5.659956681275476,128.86986639577222,149.57959605734766,60.111111111111114,47.38587082649153,27.777777777777782,0.1522736758892989,0.06571542767114287,0.02969952069167067,17.61111111111111,891.1666666666665,26.777777777777782,5.888888888888888,74.60185185185185,5481.11111111111,벽돌조,슬라브가,공동주택,다세대주택,3.2,1.6,0.0,20.0,20,131158,9.0,8687958.403333332,1233227790.7777774,431412909.44444436,56811111.11111111,53711111.11111111,52466666.66666666,56522222.22222222,219555555.55555555,10446.0,26289.222222222223,23949.33333333333,42.67777777777777,3897.111111111111,0.14744766955555555,130.6536124582286,70.1308237962216,33.46520211031718,4
1135010600,노원구,중계동,11350-9999,190.0,112.54,465.28,철근콘크리트구조,공동주택,14.65,5,0,0,0,16,다세대주택,744.625,0.875,1043.375,5.875,2.625,12.375,3.375,210.375,175.0,3.0,노원구,1.3,64.5,141.5,9.0,0.0,0.0,1152.0,180.25,351.875,143.375,4.5990895473372335,66.61461875499603,73.1715879032258,61.75,37.01115517241379,9.75,0.4678412140251006,0.201462510489317,0.0272376441224476,11.875,347.875,8.75,4.25,66.27083333333334,2355.75,철근콘크리트조,슬라브가,공동주택,다세대주택,1.5,1.5,0.0,41.0,41,158173,6.04,8342120.4075,519391044.5,304991422.5,59425000.0,53675000.0,50475000.0,55875000.0,219500000.0,10554.5,28710.25,26283.25,41.05,3785.5,0.1295889115,122.42867274185448,75.49667745475818,32.33956176166318,4
1138011400,은평구,진관동,11380-100207117,0.0,926.69,4293.04,철근콘크리트구조,공동주택,22.5,7,0,3,0,8,"공동주택(아파트),제1종근린생활시설",846.0,1.0,250.0,12.0,0.0,17.0,6.0,49.0,100.0,2.0,은평구,11.53,139.0,263.0,25.0,0.0,0.0,1648.0,307.0,53.0,15.0,9.716981132075473,3723.735666666667,4453.0,1.0,4453.0,1.0,0.2830188679245283,0.018867924528301886,0.018867924528301886,1.0,169.0,0.0,1.0,401.0,1308.0,철근콘크리트조,슬라브가,공동주택,아파트,2.0,2.0,0.0,1001.0,1001,184449,17.85,1752674.18,38693564.0,133028519.0,124000000.0,123000000.0,116000000.0,122000000.0,485000000.0,20677.0,56487.0,4899.0,39.9,7195.0,0.12737444,209.6206486523569,69.36373519536413,50.16883107040568,3
1138010800,은평구,역촌동,11380-100233145,238.7,139.88,475.68,철근콘크리트구조,노유자시설,13.4,5,0,1,0,6,노유자시설(어린이집),1367.0,1.0,1517.0,2.0,3.0,15.0,0.0,186.0,195.0,2.0,은평구,1.16,108.0,376.0,16.0,8.0,0.0,2511.0,398.0,274.0,233.0,3.7262773722627736,237.05579399141632,21.33333333333333,3.0,0.0,0.0,0.8503649635036497,0.010948905109489052,0.0,1.0,279.0,0.0,0.0,0.0,3346.0,철근콘크리트조,슬라브가,노유자시설,어린이집,3.3,1.7,0.0,100.0,100,114831,3.5,13110632.18,40431935.0,33627837.0,104000000.0,89200000.0,78700000.0,93600000.0,365000000.0,20753.0,49617.0,42773.0,42.9,7663.0,0.154443034,207.76620176436043,32.05463022591082,33.8796542355921,4
1138010700,은평구,응암동,11380-100252226,165.0,98.64,367.87,철근콘크리트구조,공동주택,10.85,3,2,0,0,3,공동주택(다세대주택),1423.0,1.0,2654.0,1.0,10.0,68.0,3.0,401.0,334.0,14.0,은평구,0.87,53.33333333333334,250.0,7.0,13.0,9.666666666666666,1366.0,255.33333333333331,540.0,428.0,3.953703703703704,1532.3761682242996,1414.666666666667,6.0,204.0,1.0,0.7925925925925926,0.011111111111111113,0.001851851851851852,15.0,519.0,4.0,3.0,127.66666666666669,4927.0,철근콘크리트조,슬라브가,공동주택,다세대주택,4.6,1.9,30.0,34.0,64,106719,4.4,9874762.583333334,106022727.0,103507863.0,53100000.0,47200000.0,43033333.333333336,48666666.66666666,191666666.66666663,10774.0,24562.66666666667,30262.0,43.0,4037.666666666666,0.16245249166666667,170.13502013434544,58.88573043382542,39.2236707509792,4
1138010800,은평구,역촌동,11380-100272655,245.9,147.28,489.16,철근콘크리트구조,공동주택,18.4,6,0,1,0,1,다세대주택(도시형생활주택/단지형다세대),1367.0,1.0,1517.0,2.0,3.0,15.0,0.0,186.0,195.0,2.0,은평구,1.16,108.0,376.0,16.0,8.0,0.0,2511.0,398.0,274.0,233.0,3.7262773722627736,237.05579399141632,21.33333333333333,3.0,0.0,0.0,0.8503649635036497,0.010948905109489052,0.0,1.0,279.0,0.0,0.0,0.0,3346.0,철근콘크리트조,슬라브가,공동주택,아파트,2.3,0.5,140.0,0.0,140,114831,3.5,13110632.18,40431935.0,33627837.0,104000000.0,89200000.0,78700000.0,93600000.0,365000000.0,20753.0,49617.0,42773.0,42.9,7663.0,0.154443034,258.5863812688954,58.43829660067909,53.44788407737243,3
1138010300,은평구,불광동,11380-10513,131.0,76.69,214.84,벽돌구조,단독주택,8.7,2,1,0,0,20,"단독주택,다가구용",1607.0,5.0,2866.0,6.0,14.0,21.0,4.0,407.0,271.0,40.0,은평구,2.255,57.5,254.5,11.0,9.5,7.0,1499.0,270.0,301.0,246.0,3.6014252491694347,328.4268292682927,19.0,2.0,0.0,0.0,0.8172757475083057,0.006644518272425249,0.0,15.0,228.0,8.0,3.0,109.66666666666669,5191.0,철근콘크리트조,슬라브가,단독주택,단독주택,1.3,1.3,243.0,497.0,740,184449,17.85,5029440.815,109344137.0,86756584.0,68600000.0,61600000.0,56750000.0,64350000.0,251000000.0,15741.0,35749.5,17481.5,44.65000000000001,6270.0,0.176074167,239.77113321650447,46.57646008363222,45.29193468214043,3
1138010300,은평구,불광동,11380-11508,199.0,118.32,439.62,철근콘크리트구조,공동주택,13.7,4,1,0,0,23,다세대주택,1607.0,5.0,2866.0,6.0,14.0,21.0,4.0,407.0,271.0,40.0,은평구,2.255,57.5,254.5,11.0,9.5,7.0,1499.0,270.0,301.0,246.0,3.6014252491694347,328.4268292682927,19.0,2.0,0.0,0.0,0.8172757475083057,0.006644518272425249,0.0,15.0,228.0,8.0,3.0,109.66666666666669,5191.0,철근콘크리트조,슬라브가,공동주택,다세대주택,1.5,1.5,115.0,47.0,162,184449,17.85,5029440.815,109344137.0,86756584.0,68600000.0,61600000.0,56750000.0,64350000.0,251000000.0,15741.0,35749.5,17481.5,44.65000000000001,6270.0,0.176074167,225.58517167804294,75.4199430976955,55.194586820095424,2
1138010500,은평구,구산동,11380-17073,0.0,929.37,12715.52,철근콘크리트구조,공동주택,44.64,16,1,0,0,20,"공동주택,아파트",867.0,0.0,795.0,0.0,1.0,0.0,0.0,90.0,64.0,2.0,은평구,1.38,61.0,109.0,10.0,1.0,0.0,1205.0,132.0,121.0,100.0,3.710743801652893,382.86835,0.0,0.0,0.0,0.0,0.8264462809917356,0.0,0.0,4.0,95.0,0.0,1.0,77.0,1879.0,철근콘크리트조,슬라브가,공동주택,아파트,3.0,1.5,0.0,30.0,30,114831,3.5,7065217.39,37207301.0,19397738.0,67000000.0,59400000.0,51700000.0,56000000.0,234000000.0,12981.0,34132.0,24733.0,43.7,5615.0,0.164508379,141.66453250251303,77.77110380356476,38.23931155364656,4
1138010100,은평구,수색동,11380-2161,0.0,0.0,0.0,철근콘크리트구조,단독주택,0.0,3,1,0,0,47,"주택,점포,근린생활시설",257.0,6.0,792.0,1.0,0.0,4.0,4.0,144.0,74.0,2.0,은평구,1.29,21.0,143.0,4.0,6.0,0.0,625.0,105.0,150.0,132.0,3.453333333333333,392.46969696969705,0.0,0.0,0.0,0.0,0.88,0.0,0.0,9.0,103.0,1.0,1.0,110.0,1276.0,벽돌조,슬라브가,단독주택,다가구주택,5.4,1.8,0.0,15.0,15,85477,3.95,4102067.18,20956574.0,35042101.0,32200000.0,32800000.0,30600000.0,31600000.0,127000000.0,4429.0,11266.0,8733.0,46.1,1955.0,0.173530978,374.6212489541781,6.4250797589507265,22.492054846074954,5
1138010900,은평구,신사동,11380-34621,161.3,80.64,312.48,철근콘크리트구조,단독주택,0.0,3,1,0,0,30,"근린생활시설,주택",1160.0,0.0,1683.0,0.0,0.0,14.0,4.0,181.0,133.0,3.0,은평구,0.92,36.5,122.5,7.0,1.0,0.0,1490.5,126.5,229.0,190.0,3.834061135371179,289.5368421052632,69.0,1.0,69.0,1.0,0.8296943231441049,0.004366812227074236,0.004366812227074236,6.0,239.0,0.0,1.0,106.0,3230.0,철근콘크리트조,슬라브가,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),4.0,2.3,0.0,11.0,11,85477,3.95,8628968.254999999,39647486.0,30886478.0,51300000.0,46350000.0,41550000.0,47650000.0,187000000.0,10440.0,25586.5,28341.5,43.35,3996.5,0.156346743,122.89637252599098,46.156510924595686,25.395966989821222,4
1138010200,은평구,녹번동,11380-5945,286.0,140.86,598.36,철근콘크리트구조,공동주택,12.8,4,1,0,0,24,다세대주택,758.0,3.0,1075.0,3.0,3.0,19.0,2.0,173.0,141.0,5.0,은평구,1.79,71.0,270.0,11.0,13.0,2.0,1895.0,267.0,121.0,93.0,3.776859504132232,377.6989247311828,0.0,0.0,0.0,0.0,0.7685950413223142,0.0,0.0,6.0,94.0,1.0,0.0,0.0,2230.0,철근콘크리트조,슬라브가,공동주택,다세대주택,3.3,1.2,0.0,11.0,11,106719,4.4,6331471.14,47307785.0,46216228.0,75600000.0,67500000.0,60800000.0,67900000.0,272000000.0,16649.0,34901.0,19498.0,43.6,6194.0,0.177473425,218.67582177656334,66.89266257013938,50.824091134050526,3
1141011100,서대문구,홍제동,11410-10436,236.0,122.65,526.28,철근콘크리트구조,공동주택,12.1,4,1,0,0,16,공동주택,794.0,6.0,2129.0,3.0,2.0,6.0,4.0,338.0,211.0,3.0,서대문구,1.03,37.333333333333336,165.33333333333334,6.0,4.333333333333333,0.6666666666666666,986.0,166.66666666666666,474.0,264.0,3.759493670886076,40.34469696969697,32.518987341772146,158.0,24.742857142857147,35.0,0.5569620253164557,0.3333333333333333,0.07383966244725737,17.0,240.0,4.0,3.0,67.66666666666667,3475.0,철근콘크리트조,슬라브가,공동주택,다세대주택,1.2,3.6,660.0,822.0,1482,56742,5.68,6679214.283333334,98469879.0,65827356.0,44333333.333333336,39900000.0,37333333.333333336,42000000.0,163433333.33333334,7667.0,18224.33333333333,17687.0,44.83333333333334,3349.333333333333,0.18577028566666667,132.3474440329375,64.14779247075305,32.43966157534913,4
